Keyword,Service Url,Reviewer Name,Country,Review Rating,Review Description
aws,/saifalipro/be-your-aws-cloud-and-devops-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=5&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,idsigma,United Kingdom,5,Great worker and fantastic professional in AWS ...highly recommended...
aws,/saifalipro/be-your-aws-cloud-and-devops-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=5&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,biancadigital,South Africa,5,"fixed my problems, thanks"
aws,/saifalipro/be-your-aws-cloud-and-devops-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=5&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,biancadigital,South Africa,5,super quick solved something on aws that would have taken me days.....
aws,/saifalipro/be-your-aws-cloud-and-devops-engineer?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=5&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,jonashaouzi,Spain,5,Thank you !
aws,/electrobeam/setup-and-configure-aws-resources?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=6&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,williambarbe874,United States,5,Gave a helpful walk through to me and my team at the end. Was patient with us when we broke the test server once as well.
aws,/electrobeam/setup-and-configure-aws-resources?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=6&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,boothpower,United States,5,Excellent seller. very proficient and knowledgeable. very helpful.
aws,/electrobeam/setup-and-configure-aws-resources?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=6&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,dsuthar,United States,5,"Very knowledgable and helpful, will do business again!"
aws,/electrobeam/setup-and-configure-aws-resources?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=6&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,ma111122,Saudi Arabia,5,Excellent.
aws,/electrobeam/setup-and-configure-aws-resources?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=6&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,barmetrix,United States,5,Achira was great to work with...very responsive and a very good communicator...will use again.
aws,/guru_aws/install-configure-migrate-fix-issues-in-aws-ec2-instance?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=7&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,yudamedia,Kenya,5,"They don't call him Guru for nothing! This guy is pure genius, amiable and a real joy to work with. No BS. Straight as it is service delivery. He went over and above to meet my needs and was extremely patient with me. I highly recommend Guru!"
aws,/guru_aws/install-configure-migrate-fix-issues-in-aws-ec2-instance?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=7&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,sherrodsmith371,United States,5,Thanks for the work
aws,/guru_aws/install-configure-migrate-fix-issues-in-aws-ec2-instance?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=7&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,theloopgroup,United States,5,Wonderful working with guru_aws. Recommended to work with anyone.
aws,/guru_aws/install-configure-migrate-fix-issues-in-aws-ec2-instance?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=7&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,cillian_reynold,Ireland,5,Perfect work and quick delivery
aws,/guru_aws/install-configure-migrate-fix-issues-in-aws-ec2-instance?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=7&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0,mahadkhalid206,United States,5,Very quick and efficient
aws,/ridtech/be-your-solutions-architect-aws?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=8&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0&seller_online=true&fiverr_choice=true,nauvelis,France,5,"Very competent, the service was realized on time. Took the time to really understand each and every detail of the project. It helped not to forget some technical aspects. All delivered at a good price and with very good communication!"
aws,/ridtech/be-your-solutions-architect-aws?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=8&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0&seller_online=true&fiverr_choice=true,felicst,Mexico,5,The service was quick and efficient. They work around problems with minimum involvement of our part in a very diligent manner. Also very grateful for the patience they showed us regarding technical details we did not grasp right away
aws,/ridtech/be-your-solutions-architect-aws?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=8&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0&seller_online=true&fiverr_choice=true,nauvelis,France,5,Good communication and easy to work with !
aws,/ridtech/be-your-solutions-architect-aws?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=8&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0&seller_online=true&fiverr_choice=true,a3843973ajd,United States,5,Thanks. Great work as always
aws,/ridtech/be-your-solutions-architect-aws?context_referrer=search_gigs&source=top-bar&ref_ctx_id=5b14dfd9a716ff8cc4360b200f1e160c&pckg_id=1&pos=8&context_type=auto&funnel=7ac709cde58f96938e25e1bf5fe3e2a0&seller_online=true&fiverr_choice=true,mcarrier7,United States,5,Seller was extremely professional and prompt. The product was to delivered to expectations with great documentation.
nlp,/photophactory/make-python-machine-and-deep-learning-models-and-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=1&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,mirabelle1998,Germany,5,Everthing was delivered on time and as needed. I would highly recommend the seller! :-)
nlp,/photophactory/make-python-machine-and-deep-learning-models-and-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=1&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,softsoulss,Pakistan,5,Excellent Work.
nlp,/photophactory/make-python-machine-and-deep-learning-models-and-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=1&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,adrianj45,United States,5,"Thanks for your great service.
Excellent Work."
nlp,/photophactory/make-python-machine-and-deep-learning-models-and-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=1&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,sophihun,United States,5,"I like service provided photophactory, most recommended."
nlp,/photophactory/make-python-machine-and-deep-learning-models-and-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=1&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,ouobam,United States,5,I am satisfied with the final delivery. Look forward to working with him again
nlp,/sherazkhan48/do-nlp-natural-language-processing-and-topic-modelling-tasks?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=2&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,cemkoyuncu,Netherlands,5,"This is the best seller I have ever worked with on Fiverr. When it comes to delivering a product, I look at two things, skill, and character. This person gets a full score on both aspects. Great skill set and able to complete all the inquired tasks, on top of this excellent communicator and kind person with no ego. He has been flexible with all the requests and has responded to all my inquiries in a timely and adequate manner. I would recommend him 100% and look forward to working with him again. It's a perfect fit if you want to work with someone who is a good person with a complete skill set."
nlp,/sherazkhan48/do-nlp-natural-language-processing-and-topic-modelling-tasks?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=2&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,djzmax,United Arab Emirates,5,Great stuff!
nlp,/sherazkhan48/do-nlp-natural-language-processing-and-topic-modelling-tasks?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=2&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,chandanabasaven,United Kingdom,5,Excellent communication and awesome work.
nlp,/sherazkhan48/do-nlp-natural-language-processing-and-topic-modelling-tasks?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=2&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,vuha63,Germany,4.7,Communicative
nlp,/sherazkhan48/do-nlp-natural-language-processing-and-topic-modelling-tasks?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=2&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,horatiusicoie,Netherlands,5,"Smart guy, I recommend!"
nlp,/aitalha/do-nlp-using-machine-learning-nltk-and-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=3&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,earthgrob,Netherlands,5,"The seller was really patient: as a person that does not know a lot about Data Science, Talha was very kind and understanding, guiding me to the solution I needed at the end. Could not have asked for someone better."
nlp,/aitalha/do-nlp-using-machine-learning-nltk-and-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=3&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,drmhaber,Germany,5,"It was a pleasure to work with Talha. He is super professional, an expert when it comes to NLP and PyTorch, and all-in-all just a very friendly person. He offered great support and insight when we hit a road block in development and managed to help us deliver the project ahead of schedule."
nlp,/aitalha/do-nlp-using-machine-learning-nltk-and-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=3&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,armatuslegio,Indonesia,5,Great seller! Communicative and extensively expert in NLP.
nlp,/aitalha/do-nlp-using-machine-learning-nltk-and-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=3&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,earthgrob,Netherlands,5,Great delivery!
nlp,/aitalha/do-nlp-using-machine-learning-nltk-and-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=3&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,shanzeh1997,Pakistan,5,"great working with Talha, really professional work and more then expected. Delivered before the deadline. Would surely recommend"
nlp,/adirtha/do-any-nlp-tasks-like-text-clustering-classification-sentiment-analysis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=4&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,algorithmnlp1,India,5,Adirtha went above and beyond to get my order after I had an issue with my current framework. He provided the order at right time with great quality. He is very dedicated and has great communication through out the process. I needed a few revisions which he did willingly and quickly. His explanation of concepts and each process is very good and I recommend him for any NLP Model especially with BERT/KEYBERT. He is an expert in NLP Modelling.I highly recommend his services! He's a specialist at his job!
nlp,/adirtha/do-any-nlp-tasks-like-text-clustering-classification-sentiment-analysis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=4&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,fbm1919,Pakistan,5,"Adirtha is a professional in machine learning nlp. He helped me with my project till the end. I am looking forward to working with you in the future 

Highly recommended seller. 
Thanks"
nlp,/adirtha/do-any-nlp-tasks-like-text-clustering-classification-sentiment-analysis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=4&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,simonwt1,Germany,5,"The communication was great, he always replied very fast. He also brought his creative ideas into the project. Will definitely take his service again when needed. 100% recommended"
nlp,/adirtha/do-any-nlp-tasks-like-text-clustering-classification-sentiment-analysis?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=4&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,fbm1919,Pakistan,5,"Adirtha did a great job once again, fully satisfied by his services. Will keep ordering for future projects. 

Highly Recommended Seller
Thanks"
nlp,/dscoder/do-nlp-nltk-projects-using-deep-learning?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=5&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,milijj,United States,5,He was very professional and helpful. He keeps you in the loop while working on the script and is quick to respond to messages. I am inclined to work with him again.
nlp,/dscoder/do-nlp-nltk-projects-using-deep-learning?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=5&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,aali55,Canada,5,"it was really good working with this seller, he has good communication skills."
nlp,/dscoder/do-nlp-nltk-projects-using-deep-learning?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=5&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,abadinoor,Saudi Arabia,5,"good work 
thank you"
nlp,/mystic_zoe/do-nlp-telepathy-psychic-reading-to-influence-minds?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=6&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,missgemineye,United States,5,Thank you
nlp,/mystic_zoe/do-nlp-telepathy-psychic-reading-to-influence-minds?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=6&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,markk666,Thailand,5,I am amazed..I didn't know what I signed up for..but she really gets to the root of it..Highly recommend
nlp,/mystic_zoe/do-nlp-telepathy-psychic-reading-to-influence-minds?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=6&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,milan121212,United States,5,Excellent reading.
nlp,/mystic_zoe/do-nlp-telepathy-psychic-reading-to-influence-minds?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=6&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,gwill89,United States,5,It was good. Hoping it works
nlp,/mystic_zoe/do-nlp-telepathy-psychic-reading-to-influence-minds?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=6&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,rnstudent,United States,5,Honestly she’s amazing ✨✨✨ Everything she said resonated & just made sense . Her work is very detailed and well presented . Communication was also awesome . So all around I’m a happy First time customer and will Definitely be back ✨❣️Zoe thanks for everything ✨💖💖💖
nlp,/raza3786/do-natural-language-processing-tasks-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=7&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b&seller_online=true,coffee_lattes,United Kingdom,5,"After initial discussion, Raza agreed to take on my order with a relatively tight deadline of a week. His communication was amazing during the entire process. He would update me during each phase of the project and show me results so I could give my feedback. When I gave feedback, he understood it and implemented the necessary changes immediately. It never took me more than one round of explaining for him to grasp my idea. He answered every single question I asked, added additional comments and explained the code when I didn't get it and never complained when I asked for extra analyses and changes. He always replied within the hour when he was awake and has immense knowledge in the field."
nlp,/raza3786/do-natural-language-processing-tasks-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=7&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b&seller_online=true,varunkulkarn802,India,5,Best freelancer on fiverr I have ever seen. He just do whatever you want in python scripting that too in reasonable cost.
nlp,/raza3786/do-natural-language-processing-tasks-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=7&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b&seller_online=true,engr_m_sohaib,Pakistan,5,"Nice work, and man he is fast…"
nlp,/raza3786/do-natural-language-processing-tasks-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=7&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b&seller_online=true,contentanalyzer,United Arab Emirates,5,Good work !
nlp,/raza3786/do-natural-language-processing-tasks-for-you?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=7&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b&seller_online=true,adebsa_company,Benin,5,I'm pretty smashing by his work: high quality and on time delivery. Highly recommended
nlp,/ahmad_manzoor/perform-web-scraping-machine-learning-and-automation-using-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=8&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,rileyhope888,United States,5,"Ahmad is amazing! He's smart, very friendly, easygoing, and overall stellar to work with. The quality of work is amazing and he explained everything to me so it was easy to understand. By far the best thing I've ever done on Fiverr!"
nlp,/ahmad_manzoor/perform-web-scraping-machine-learning-and-automation-using-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=8&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,mawoomba,Germany,5,"Ahmad is a fantastic developer  & data scientist who has done a very challenging job for me in computer vision! Despite a few difficulties, Ahmad never gave up and showed that he can take any challenge. I will definitely continue working with Ahmad and can recommend him wholeheartedly!"
nlp,/ahmad_manzoor/perform-web-scraping-machine-learning-and-automation-using-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=8&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,vferraz,Germany,5,"Excellent, knowledgeable and agile"
nlp,/ahmad_manzoor/perform-web-scraping-machine-learning-and-automation-using-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=8&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,mohameddhoui634,France,5,"Great ,Made all the changes"
nlp,/ahmad_manzoor/perform-web-scraping-machine-learning-and-automation-using-python?context_referrer=search_gigs&source=top-bar&ref_ctx_id=0efb8016247f2f3931ee9c69f27be3f6&pckg_id=1&pos=8&context_type=auto&funnel=38f3705c9eb5067b6aef87207e275b2b,afshanahmad300,Canada,5,Highly professional!
corporate training,/alessia4/design-corporate-workshops-and-training-courses?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=1&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,nvtori,United Kingdom,5,Great work. Excellent delivery
corporate training,/alessia4/design-corporate-workshops-and-training-courses?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=1&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,dunno8,Australia,5,The final product was superb! The content matter is organized in a very engaging manner and the activities make this a very interactive workshop for the participants.I can say I definitely got much more than I paid for. And she is quick to respond and very professional. Highly recommended!
corporate training,/alessia4/design-corporate-workshops-and-training-courses?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=1&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,skill7,Switzerland,5,Alessia delivered early and the content is excellent! Very professionally prepared and organized. We especially loved the Trainer’s manual. We are very happy with the result. Would use again. Thanks.
corporate training,/elisacrimson/do-an-awesome-promo-cinematic-trailer-teaser-intro?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=4&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,sweephp,United States,5,Great work just what we needed
corporate training,/elisacrimson/do-an-awesome-promo-cinematic-trailer-teaser-intro?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=4&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,buyaudiovideo,India,5,"This is my 3rd order with her.
This great work happened so fast! Professional and a zoom-ster of a worker! I’ll defiantly be working with you again!! Super Awesome work and very helpful through the whole process!

She was totally dedicated to a perfect result. Her work is awesome. I will work with her again and again. She`s perfect"
corporate training,/imaginaryholly/provide-british-female-voice-for-corporate-or-training-video?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=6&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,kylemcclayakc,United States,5,she is a star!
corporate training,/imaginaryholly/provide-british-female-voice-for-corporate-or-training-video?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=6&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,brainchildeng,United States,5,Excellent.
corporate training,/imaginaryholly/provide-british-female-voice-for-corporate-or-training-video?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=6&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,brandon294,Australia,5,Always a pleasure to work with! Thank you very much for the speedy delivery.
corporate training,/imaginaryholly/provide-british-female-voice-for-corporate-or-training-video?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=6&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,brandon294,Australia,5,Excellent voice over artist! Great to work with.
corporate training,/imaginaryholly/provide-british-female-voice-for-corporate-or-training-video?context_referrer=search_gigs&source=top-bar&ref_ctx_id=33e1f2cb2abc5e0e9e0842e5529a6ab6&pckg_id=1&pos=6&context_type=auto&funnel=7efa7e3f87982a9ab424d4753df9e9f0,jeromemonti,France,5,Just perfect ! Fast delivery and exactly what I wanted. Thank you
data python,/csgeek/do-your-python-scripting-and-programming-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=1&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,ax9900,Singapore,5,Great work as always! :)
data python,/csgeek/do-your-python-scripting-and-programming-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=1&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,seppiacom,Italy,5,Outstanding and Professional as always!
data python,/csgeek/do-your-python-scripting-and-programming-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=1&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,seppiacom,Italy,5,Communicative and willing to deliver the best product possible
data python,/csgeek/do-your-python-scripting-and-programming-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=1&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,dokyetrf556,United States,5,Very smooth experience
data python,/csgeek/do-your-python-scripting-and-programming-projects?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=1&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,dorothynolson,United States,5,Best experience and quick turnaround
data python,/betty_aya/do-statistical-data-analysis-in-spss-sas-minitab-r-python-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=2&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,mccahen,Switzerland,3,"Good language skill and betty_aya uses up to date software for statistical analyses. She has an optimistic attitude and communication was friendly. If I had a need for descriptive statistics, I would work with her in the future, though the pricing is quite steep. In this case, I had a quite complex request (identification of pattern in a dataset with 45 binary IVs and 45 7-point Likert-scale DVs). Sadly the result did not match the request."
data python,/betty_aya/do-statistical-data-analysis-in-spss-sas-minitab-r-python-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=2&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,jamshiddawoodza,United States,5,"I am really satisfied with her work!! Her communication skills are great and she really listened to what I wanted, gave me guidance, and solved all the doubts I had before and after. Betty_aya is so kind and I highly recommend her on a scale of 100%"
data python,/betty_aya/do-statistical-data-analysis-in-spss-sas-minitab-r-python-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=2&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,ttroim,Israel,5,"Betty does a great job, she is always available and responds quickly. Promised to finish the job within 3 days and finished ahead of time. Answered every question and did her best to make me happy. highly recommend!"
data python,/betty_aya/do-statistical-data-analysis-in-spss-sas-minitab-r-python-and-excel?context_referrer=search_gigs&source=top-bar&ref_ctx_id=396c23f24efc553d7f43e6b5916d20f5&pckg_id=1&pos=2&context_type=auto&funnel=5d55bfba0eca0e3f038a41dd99bc996b&seller_online=true,mimistudy,United Arab Emirates,5,She was on time for delivery and easy to communicate with. Understand how to do the needful test on the data and to write the analysis of the data
